Student_ID,Department,Attendance_in_percent,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S5134,CS,71.16,59.67,89.29,88.6,94.67,5.9,50.34,94.15,F
S5135,CS,62.62,53.23,52.73,55.85,59.53,1.74,70.44,55.79,F
S5136,Business,99.17,67.98,82.8,75.13,64.83,8.11,77.75,61.21,A
S5137,CS,65.19,79.99,50.74,96.12,55.23,4.09,75.72,99.78,A
S5138,CS,66.19,63.1,41.01,72,65.23,6.11,70.29,78.8,A
S5139,CS,99.48,88.15,49.59,91.87,98.59,4.56,89.4,79.29,B
S5140,Business,56.7,84.31,62.62,74.79,98.14,9.03,75.08,92.25,F
S5141,CS,88.03,84.09,46.4,55.34,88.02,0.35,81.81,76.22,B
S5142,Business,96.79,99.11,51.86,57.39,76.05,7.29,59.23,61.09,A
S5143,Engineering,75.59,57.71,85.88,52.33,89.04,6.52,93.08,71.12,C
S5144,CS,50.13,78.68,86.19,59.77,77.67,6.5,68.14,87.75,D
S5145,Engineering,68.75,91.33,89.05,94.68,50.18,4.14,74.11,93.62,F
S5146,CS,55.58,74.77,90.47,82.51,75.08,0.16,67.61,63.66,D
S5147,Engineering,70.81,87.37,65.23,86.94,79.95,6.89,94.6,63.1,D
S5148,Engineering,,64.87,92.05,81.08,63.29,8.29,95.04,66.38,B
S5149,Engineering,71.94,75.43,71.56,69.33,60.16,0.85,61.21,79.81,F
S5150,CS,71.6,43.34,68.24,60.84,63.69,4.42,87.64,63.93,D
S5151,Engineering,,99.15,83.11,96.28,81.18,1.63,55.14,94.66,D
S5152,Business,79.08,88,52.83,75.74,57.3,6.11,51.49,98.9,A
S5153,Business,92.81,92.13,87.37,74.05,86.02,7.86,91.83,83.96,A
S5154,Business,65.42,81.66,65.77,99.81,71.13,6.67,56.56,98.51,B
S5155,CS,91.08,51.16,47.64,69.2,67.67,3.18,57.74,64.39,A
S5156,Business,78.3,41.86,47.16,92.71,90.36,1.4,80.33,90.76,C
S5157,CS,65.03,91.88,49.89,93.12,75.3,7.94,90.84,83.92,C
S5158,CS,64.76,63.78,93.43,61.63,68.92,3.24,59.48,63.16,A
S5159,Business,68.06,55.83,99.46,54.74,93.91,0.22,55.71,65.92,D
S5160,Mathematics,81.13,73.7,61.42,,68.41,5.71,53.87,74.43,F
S5161,Engineering,61.54,65.25,57.53,71.29,92.95,2.47,51.24,89.58,C
S5162,CS,96.02,79.1,53.13,50.11,75.21,8.41,55.82,93.61,A
S5163,CS,78.75,69.03,89.43,74.95,60.4,1.43,97.13,81.7,B
S5164,Engineering,96,81.83,52.55,80.97,80.64,4.35,54.76,86.08,A
S5165,Business,52.32,91.21,95.45,88.8,64.27,2.53,79.88,63.19,C
S5166,CS,67.13,51.73,80.04,97.15,57.36,6.9,96.05,87.05,C
S5167,Business,51.14,59.77,93.83,,54.33,5.49,81.39,80.25,C
S5168,CS,63.61,66.21,73.24,97.01,62.08,7.91,51.64,61.15,F
S5169,Business,93.1,97.72,81.44,51.61,86.83,4.59,79.82,97.51,A
S5170,Mathematics,51.83,61.92,77.17,85.59,91.9,0.05,95.15,75.64,D
S5171,Engineering,71.81,62.87,89.87,,93.09,2.15,66.13,89.72,B
S5172,CS,55.88,79.21,90.15,59.38,63.51,9.99,65.68,76.28,D
S5173,Business,70.84,65.15,75.39,90.02,83.05,4.05,62.44,96.65,D
S5174,Engineering,91.94,97.07,77.95,70.86,61.52,6.2,75.28,57.06,A
S5175,Engineering,81.15,93.67,95.31,95.83,81.14,9.05,61.9,77.31,F
S5176,Engineering,86.84,70.8,95.79,52.12,94.36,0.21,86.19,51.26,B
S5177,CS,67.46,78.69,79.85,90.11,52.04,6.6,82.24,59.87,B
S5178,Business,97.22,43.48,40.47,,99.26,2.88,70.04,64.05,A
S5179,CS,85.46,81.74,46.26,58.83,91.35,2.79,86.13,73.63,B
S5180,Mathematics,71.09,82.43,91.48,73.87,88.08,2.25,54.92,91.01,C
S5181,CS,71.32,61.55,45.08,69.78,84.57,8.23,87.48,73.33,A
S5182,Business,95.93,53.18,52.81,74.31,88.51,3.73,80.15,78.06,A
S5183,CS,78.82,94.9,53.83,97,99.73,0.67,81.5,96.2,C
S5184,CS,,65.6,76.01,82.87,88.51,0.97,53.23,87.83,F
S5185,CS,,79.22,74.6,64.52,67.58,1.49,80.91,52.51,C
S5186,Business,61.18,42,57.37,58.65,80.7,8.99,74.71,58.82,C
S5187,Engineering,86.18,64.84,52.46,71,66.85,4.27,74.29,51.91,A
S5188,Business,80.39,89.04,85.87,72.58,98.5,9.16,66.09,53.45,B
S5189,CS,75.07,63.25,96.13,,95.01,8.17,50.38,66.94,D
S5190,Engineering,81.2,76.19,43.17,,78.38,8.38,71.13,86.39,C
S5191,Business,60.41,52.59,47.99,88.38,89.06,2.87,70.05,62.22,F
S5192,CS,89.7,64.99,78.53,54.92,95.48,2.71,71.14,69.61,A
S5193,Engineering,97.41,95.66,88.27,78.02,62.18,5.6,80.6,69.69,A
S5194,Engineering,94.56,73.99,87.47,81.18,78.97,4.18,65,79.52,A
S5195,CS,66.07,94.12,83.18,60.34,74.09,5.09,63.47,94.65,B
S5196,CS,70.3,94.12,93.25,91.3,88.58,0.53,74.89,99.16,D
S5197,Engineering,,96.65,53.04,80.77,68.95,9.72,79.62,80.23,A
S5198,CS,79.76,93.72,46.44,82.29,85.45,0.58,78.37,75.25,B
S5199,Business,77.4,40.2,76.92,74.89,70.15,1.79,94.08,84.09,F
S5200,Mathematics,96.33,96.04,89.34,95.48,55.55,6.78,88.46,83.4,B
S5201,Engineering,,48.25,74.92,84.7,55.36,1.56,52.61,76.2,B
S5202,Engineering,75.75,42.4,97.78,69.09,55.95,1.07,78.17,86.85,D
S5203,CS,52.1,43.32,87.73,61.93,51.63,1.54,70.89,74.56,F
S5204,Business,53.47,60.93,82.05,53.55,76.65,0.62,68.05,99.82,D
S5205,CS,50.37,77.25,43.62,58.27,83.6,2.51,97.89,52.45,D
S5206,Engineering,95.66,64.14,46.46,99.63,56.34,2.71,72.84,72.16,A
S5207,Mathematics,70.42,41.53,87.09,70.34,80.59,4.99,85.97,69.85,F
S5208,Engineering,73.43,68.59,51.89,94.93,79.89,4.39,98.35,88.52,C
S5209,Business,,66.53,41.73,,57.35,4.74,57.55,59.54,F
S5210,Engineering,80.46,85.41,94.65,71.27,70.2,6.16,52.73,71.7,A
S5211,CS,80.48,56.78,93.45,98.03,87.76,2.31,65.68,84.9,C
S5212,Business,64.83,53.05,53.11,54.56,50.84,1.35,52.22,80.16,B
S5213,CS,91.7,55.36,86.81,,57.35,8.79,55.84,77.26,B
S5214,Business,58.29,58.22,42.88,95.96,99.79,6.34,99.59,71.75,F
S5215,CS,52.66,75.95,57.1,97.48,86.68,0.61,98.01,87.6,F
S5216,Business,59.58,68.29,77.42,92.3,73.21,9.61,84.56,82.32,C
S5217,CS,63.39,60.21,85.79,,81.49,6.93,87.65,93.74,D
S5218,Engineering,64.12,62.46,40.62,82.61,92.31,1.52,57.02,86.65,C
S5219,Engineering,83.53,62.26,59.57,61.02,92.12,9.69,79.76,57.02,C
S5220,Engineering,60.89,98.34,52.86,86.53,66.24,3.65,57.72,80.98,A
S5221,CS,83.83,53.98,99.93,98.92,74.56,9.85,68.92,52.23,F
S5222,Engineering,54.56,89.08,80.26,76.3,81.9,1.03,67.27,69.37,F
S5223,CS,57.36,82.49,64.34,,53.59,1.6,80.7,70.6,D
S5224,Engineering,75.44,40.33,44.54,78.67,97.29,6.57,53.98,92.74,A
S5225,CS,,99.59,75.92,84.53,71.64,0.22,55.17,59.02,F
S5226,Engineering,92.98,85.39,78.5,60.41,68.54,0.19,80.5,82.18,A
S5227,CS,98.44,80.95,88.98,85.96,95.36,7.92,81.81,59.62,A
S5228,Mathematics,82.52,64.32,57.31,79.37,55.91,1.68,66.99,97.43,F
S5229,Engineering,83.79,73.31,98.89,80.62,51.96,9.19,57.34,76.47,C
S5230,CS,81.25,55.2,66.37,65.3,84.25,4.26,94.3,85.41,D
S5231,Engineering,,42.13,57.76,57.76,69.25,8.74,52.65,82.33,D
S5232,Business,57.36,90.16,60.91,81.17,88.22,4.18,85.87,65.18,D
S5233,CS,77.19,93.79,71.18,79.31,53.43,5.3,57,95.06,A
S5234,Engineering,69.3,49.75,96.2,66.9,69.19,3.17,81.87,81.36,C
S5235,Engineering,72.13,87.22,84.11,64.79,61.77,6.58,83.18,75.52,A
S5236,CS,76.18,84.47,74.63,67.36,86.98,3.18,90.21,76.42,C
S5237,Business,56.42,50.7,49.77,74.49,61.36,2.23,69.75,94.53,D
S5238,CS,67.97,65.31,48.96,98.74,72.9,0.81,51.09,52.96,D
S5239,CS,53.17,65.37,70.13,88.18,90.94,0.58,90.55,69.45,D
S5240,Business,98.98,85.6,83.72,92.59,95.77,3.06,72.2,92.08,B
S5241,Engineering,55.93,90.26,85.06,75.28,86.13,7.36,92.35,51.88,D
S5242,Business,62.93,45.69,53.55,76.31,71.46,2.06,88.8,81.96,A
S5243,Engineering,94.56,73.78,46.01,60.22,78.6,2.99,74.92,70.16,A
S5244,Business,74.14,85.7,63.07,,84.48,9.05,99.97,60.23,F
S5245,Business,56.78,87.17,95.09,71.08,93.75,6.39,73.1,80.57,C
S5246,CS,69.21,48.88,72.72,87.12,94.43,9.2,84.83,91.55,D
S5247,Business,55.79,71.53,59.21,,96.55,9.11,83.49,73.37,C
S5248,Engineering,60.01,91.45,59.42,55.43,90.54,0.63,75.9,57.34,F
S5249,CS,52.6,59.11,47.93,58.65,57.34,9.55,79.27,65.31,D
S5250,Engineering,71.91,65.51,68.39,90.58,87.38,0.51,89.93,99.07,F
S5251,CS,90.33,88.26,87.48,,90.73,9.26,78.58,55.55,A
S5252,Business,79.3,45.36,98.11,63.22,93.89,5.47,72.51,58.04,C
S5253,Engineering,80.32,91.57,70.1,96.47,96.24,5.33,83.1,99.51,F
S5254,Mathematics,60.03,58.67,50.03,82.88,75.46,7.13,51.78,94.11,D
S5255,CS,67.19,40.09,80.98,55.72,82.75,8.79,55.46,85.36,B
S5256,Engineering,92.26,54.05,85.41,57.18,50.48,6.17,56.27,57.55,A
S5257,CS,54.39,45.37,44.3,63.62,78.64,4.25,71.29,62.03,F
S5258,Engineering,,45.54,91.01,79.7,73.66,1.12,93.59,59.01,D
S5259,Business,74.18,81.57,89.76,,98.12,7.89,82.16,81.55,D
S5260,Business,91.86,52.84,68.35,63.72,95.09,1.28,98.63,69.94,B
S5261,Business,65.9,96.08,73.63,93.53,89.88,7.26,52,52.39,D
S5262,Business,66.94,70.99,82.8,55.46,52.85,5.28,86.1,64.56,F
S5263,CS,87.58,67.61,80.6,60.38,70.1,3.86,65.71,93.03,A
S5264,CS,89.25,66.06,40.99,98.52,84.8,6.13,51.16,89.8,A
S5265,Engineering,61.48,81.56,47.35,56.74,51.48,7.72,91.3,82.15,C
S5266,Engineering,98.64,67.14,49.76,94.41,61.79,9.41,58.13,54.28,A
S5267,CS,54.22,47.72,85.34,85.2,94.38,2.65,60.7,94.14,C
S5268,Engineering,53.43,92.81,66.41,53.65,56.49,9.47,67.02,76.73,D
S5269,Engineering,79.78,65.7,72.73,74.19,52.57,9.61,89.42,74.73,B
S5270,CS,,44.44,86.36,75.95,79.03,8.14,81.23,96.7,D
S5271,Business,98.04,71.76,60.46,96.61,97.32,8.81,63.24,50.44,A
S5272,Engineering,70.25,78.84,84.93,,91.73,6.92,58.42,77.79,C
S5273,CS,51.26,56.53,66.54,72.34,98.74,0.39,55.48,89.56,C
S5274,CS,,88.02,62.63,55.62,87.68,5.75,57.49,53.18,A
S5275,Business,64.48,80.19,59.98,81.96,71.87,7.47,93.41,67.86,D
S5276,Mathematics,71.65,79.02,97.9,60.54,97.33,9.42,96.13,98.87,B
S5277,Engineering,,65.25,86.32,53.88,71.33,5.7,98.4,60.59,A
S5278,CS,,97.71,41.21,99.85,67.5,7.94,91.74,76.56,C
S5279,Mathematics,74.3,56.45,97.44,63.48,72.41,7.05,94.37,87.3,C
S5280,Engineering,71.32,74.66,86.53,,90.7,2.81,90.81,69.52,A
S5281,Business,85.63,58.54,48.95,,95.88,1.55,97.9,70.39,A
S5282,Business,,84.69,44.58,91.08,67.88,7.51,92.28,53.16,B
S5283,CS,59.26,42.87,58.49,53.2,73.11,2.34,73.1,59.5,C
S5284,Engineering,,42.75,77.45,55.27,94.92,2.45,66.16,94.03,D
S5285,CS,,88.65,76.99,54.51,52.35,6.44,79.21,90.92,F
S5286,CS,58.95,66.06,56.55,52.35,89.19,7.89,80.41,65.23,F
S5287,Business,,60.47,66.74,82.97,72.71,5.82,78.75,69.09,C
S5288,Business,99.72,76.45,52.71,79.42,68.83,8.85,85.34,72.02,A
S5289,Business,82.61,82.11,43.03,83.14,72.35,2.11,84.95,67.3,A
S5290,Engineering,80.33,52.07,71.02,75.28,70.93,2.52,54.36,82.7,A
S5291,CS,,51.13,60.82,90.88,87.83,6.37,64.28,50.64,F
S5292,CS,65.63,97.49,72.57,77.33,96.4,8.29,94.49,94.01,D
S5293,CS,,75.38,96.79,95.94,74.57,5.39,79.5,65.03,A
S5294,Engineering,98.45,63.41,48.6,74.28,91.64,0.1,66.43,93.62,A
S5295,Engineering,74.84,88.09,40.12,89.53,86.6,6.77,92.52,72.72,B
S5296,CS,64.51,71.51,44.61,70.37,66.53,8.14,62.45,88.82,B
S5297,Mathematics,88.51,54.5,67.76,71.76,79.37,2.77,70.46,91.29,A
S5298,CS,,52.4,82.42,92.45,83.34,0.54,63.81,65.06,D
S5299,Business,,63.81,74.85,,51.17,5.18,93.57,82.02,F
S5300,Engineering,90.95,91.59,69.69,78.25,69.8,0.42,86.41,80.37,A
S5301,CS,56.25,43.69,61.24,86.32,99.63,4.16,73.01,73.8,D
S5302,Business,98.84,53.11,58.6,87.52,81.86,0.18,96.62,73.48,A
S5303,Business,99.28,93.59,62.58,79.57,66.71,2.25,96.37,65.26,A
S5304,Engineering,96.84,47.3,76.7,72.4,62.5,3.89,85.58,65.51,A
S5305,Engineering,74.8,77.78,50.07,63.04,60.47,1.12,94.6,77.41,C
S5306,CS,62.3,52.81,86.28,95.47,70.08,1.14,85.97,51.61,A
S5307,Engineering,79.1,76.35,74.52,68.49,59.66,8.27,81.41,96.68,D
S5308,Mathematics,71,62.99,56.15,89.95,56.76,0.41,71.04,82.5,D
S5309,CS,60.3,46.1,70.07,,68.2,6.89,63.67,72.17,F
S5310,CS,71.18,74.95,97.77,61.61,80.35,8.14,53.01,53.09,B
S5311,Mathematics,,80.98,41.23,67.28,57.32,1.31,90.04,81.5,B
S5312,CS,53.55,80.82,51.97,,52.22,1.95,56.11,50.89,F
S5313,Engineering,66.67,78.22,66.9,65.97,51.73,6.41,70.52,83.99,A
S5314,Engineering,50.89,70.01,78.31,52.07,63.37,3.16,61.73,53.63,D
S5315,Engineering,87.47,71.17,52.73,58.69,59.51,4.76,72.73,82.81,B
S5316,Engineering,,78.14,95.88,62.96,76.96,8.36,65.75,70.29,D
S5317,CS,53.13,81.42,78.55,58.8,72.79,1.38,91.48,83.13,F
S5318,CS,,79.29,92.65,60.19,66.24,6.2,98.91,56.92,D
S5319,Business,51.13,75.22,59.76,88.45,91.68,9.42,97.08,55.87,F
S5320,Business,79.5,49.35,89.74,70.6,75.25,0.57,81.12,62.37,A
S5321,Engineering,88.82,52.64,62.69,,54.58,0.6,98.96,70.58,B
S5322,Engineering,89.39,55.61,55.17,98.33,64.79,5.55,70.04,62.65,A
S5323,CS,51.71,95.18,94.7,72.34,98.67,9.6,76.12,54.1,F
S5324,CS,95.32,85.56,45.53,96.38,98.85,2.2,62.84,66.25,A
S5325,Business,,73.17,96.57,64.95,62.73,3.31,94.9,85.29,B
S5326,Engineering,78.07,55.12,67.51,70.03,58.36,0.99,58.99,79.15,B
S5327,CS,74.1,46.65,99.56,69.81,74.78,3.62,80.52,98.17,B
S5328,CS,52.24,93.93,72.38,77.3,74.07,0.44,89.97,71.8,C
S5329,CS,78.1,93.56,85.45,79.21,70.51,3.89,79.77,66.64,D
S5330,CS,70.47,46.64,40.42,62.41,76.47,5.55,53.94,84.68,A
S5331,Business,88.64,87.83,69.8,89.68,61.61,9.75,80.57,70.6,A
S5332,Mathematics,,66.8,84.25,74.83,55.75,8.18,88.35,80.92,C
S5333,Business,84.18,59.44,86.97,50.35,78.52,8.22,59.39,97.31,D
S5334,Mathematics,55.07,84.35,49.48,79.57,96.63,2.28,86.85,74.96,D
S5335,Mathematics,56.65,76.86,65.14,89.9,56.89,0.87,93.93,74.91,D
S5336,Engineering,56.99,86.8,65.14,62.52,85.24,6.03,99.32,88.76,D
S5337,CS,52.28,44.46,46.22,51.89,71.89,5.21,70.5,87.8,D
S5338,Business,77.07,59.12,66.58,90.36,64.7,5.17,51.26,75.81,B
S5339,CS,89.7,59.16,88.43,98.81,92.66,1.09,70.95,53.24,A
S5340,CS,80.52,59.79,58.01,53.83,72.82,4.94,83.01,99.04,F
S5341,CS,78.75,70.15,65.95,96.9,79.17,1.5,94.57,68.87,F
S5342,Engineering,84.03,56.98,97.66,67.96,72.15,4.22,96.91,65.84,C
S5343,CS,66.98,66.66,41.9,97.07,54.06,0.62,95.48,99.08,A
S5344,CS,68.1,62.07,75.49,82.44,79.75,8.57,82.9,93.61,D
S5345,Engineering,65.71,84.12,84.61,94.51,70.94,0.13,84.13,66.51,D
S5346,Business,85.61,76.21,85.65,89.29,54.34,9.39,50.12,65.42,B
S5347,Engineering,58.08,79.22,82.96,51.4,79.79,8.63,68.19,86.05,D
S5348,Business,50.65,52.64,83.59,53.27,50.49,7.53,95.34,66.72,F
S5349,CS,79.81,59.53,43.54,76.29,60.43,9.83,84.48,62.57,B
S5350,CS,97.12,41.27,72.05,56.48,89.05,0.54,73.4,98.98,B
S5351,Engineering,80.47,46.5,86.98,73.05,51.9,6.42,55.21,78.29,B
S5352,Engineering,89.15,55.9,45.64,97.73,82.33,8.49,62.32,88.12,A
S5353,Engineering,83.64,43.93,40.72,,97.49,1.27,77.75,85.65,F
S5354,Business,74.87,76.16,88.87,74.45,58.56,5.85,94.88,87.78,B
S5355,Business,85.92,99.89,82.74,69.21,70.86,3.94,54.79,95.17,A
S5356,Mathematics,91.21,46.05,64.73,81.49,78.77,4.36,57.69,75.04,A
S5357,CS,61.24,89.27,96.42,59.69,72.52,9.13,82.75,87.67,B
S5358,CS,,47.13,86,,81.02,5.39,64.71,89.84,D
S5359,Engineering,61.19,80.19,98.07,92.94,70.2,0.93,58.49,97.32,A
S5360,CS,72.61,78.59,95.76,90.57,57.43,9.37,58.92,85.65,D
S5361,CS,,94.16,68.88,89.46,54.45,1.85,74.63,94.63,C
S5362,CS,67.26,46.84,85.28,88.55,87.22,8.93,79.19,54.75,B
S5363,CS,,58.93,80.15,72.97,61.93,9.71,95.22,56.3,B
S5364,CS,93.02,45.45,88.69,86.44,92.37,8.78,76.49,57.92,A
S5365,CS,75.77,64.44,87.26,69.36,87.15,6.77,84.56,57.24,A
S5366,Engineering,76.77,94.7,49.19,55.04,52.47,7.44,59.03,54.38,F
S5367,Engineering,93.04,86.89,54.02,,60.06,7,85.67,56.13,A
S5368,Business,74.53,83.37,55.94,57.93,64.6,4.61,82.43,99.8,C
S5369,Engineering,84.08,71.98,89.11,69.54,79.72,2.74,60.81,63.61,A
S5370,CS,54.28,93.01,88.64,64.87,90.49,2.85,83.47,73.9,F
S5371,CS,58.93,66.97,69.72,79.96,53.02,7.31,60.57,91.08,C
S5372,CS,70.22,48.98,74.85,68.08,62.48,6.26,79.68,55.92,B
S5373,Business,74.74,90.26,89.62,85.28,68.81,5.85,83.44,65.87,B
S5374,Business,98.29,56.78,58.76,75.61,59.17,6.53,84.67,57.96,A
S5375,CS,98.53,43.22,43.01,95.97,77.26,7.75,95.46,53.13,A
S5376,CS,92.56,47.56,68.96,,73.9,7.48,97.39,98.04,B
S5377,Mathematics,65.78,76.54,94.82,84.39,65.82,1.05,90.51,92.92,D
S5378,Engineering,98.2,76.42,87.43,,75.84,3.63,93.94,93.96,A
S5379,Business,,55.61,62,,67.79,2.64,50.97,93.43,C
S5380,CS,69.65,83.63,43.89,68.58,67.16,5.38,68.13,57.73,A
S5381,CS,85.08,86.42,78.22,65.27,63.27,0.61,51.99,89.25,A
S5382,Business,50.83,95.23,90.07,,77.02,7.62,61.24,86.39,D
S5383,Engineering,57.31,75.1,79.9,63.26,72.21,1.07,69.09,96.27,D
S5384,Engineering,91.48,86.77,65.5,75.09,59.82,2.71,93.38,60.97,A
S5385,Engineering,82.28,85.19,47.4,,50.65,7.83,75.59,70.7,D
S5386,Engineering,68.21,55.47,94.65,,57.55,0.52,82.44,64.75,B
S5387,Business,75.03,58.61,56.56,57.89,52.14,6.6,68.14,62.9,F
S5388,CS,95.26,68.71,53.46,63.61,71.58,9.24,80.15,82.62,B
S5389,CS,81.58,41.14,88.96,55.05,61.25,6.18,90.78,58.2,B
S5390,Business,69.91,57.84,98.87,96.33,71.02,7.13,65.06,73.24,C
S5391,CS,56.02,68.43,79.61,93.63,66.47,7.92,96.61,82.33,D
S5392,Engineering,,46.48,77.49,65.42,76.9,2.22,60.67,56.52,D
S5393,Business,98.92,47.58,59.17,62.35,86.19,5.81,95.97,62.85,A
S5394,Mathematics,71.87,67.79,41.22,95.27,73.97,3.09,51.41,98.37,D
S5395,Engineering,73.59,83.86,51.51,50.09,53.1,2.49,77.14,89.77,A
S5396,Engineering,74.93,90.02,75.07,80.03,50.88,1.92,99.26,83.85,B
S5397,Business,94.21,72.78,49.08,95.8,60.66,5.85,80.49,92.8,A
S5398,Business,80.2,68.48,93.03,,71.25,7.95,77.74,50.7,D
S5399,Business,84.68,63.06,51.29,50.15,52.25,8.76,84.12,50.3,F
S5400,Engineering,69.47,51.58,71.33,60.94,66.39,4.29,64.47,57.7,B
S5401,CS,51.45,48.79,70.72,96.12,94.35,3.73,52.7,74.76,D
S5402,Engineering,96.55,87.51,76.24,50.85,54.5,6.87,62.55,78.5,A
S5403,Business,97.46,67.9,59.65,69.74,97.43,7.8,58.81,55.68,B
S5404,Business,97.46,87.42,92.41,89.49,92.83,2.53,96.18,53.61,A
S5405,CS,,82.24,66.66,,91.59,2.97,92.61,91.42,F
S5406,Engineering,90.76,51.63,82.01,73.88,93.18,5.33,65.89,73.22,B
S5407,Engineering,84.23,70.62,78.15,61.62,54,4.44,91.8,99.62,B
S5408,Mathematics,92.23,66.64,47.03,79.99,57.56,7.06,60.59,61.47,A
S5409,Engineering,80.03,65.43,77.36,63.19,56.72,5.04,59.98,82.36,F
S5410,Engineering,,72.55,73.04,62.76,55.56,1.12,88.38,90.22,A
S5411,CS,69.56,98.92,93.92,90.38,66.39,1.66,66.35,93.63,B
S5412,Engineering,98.56,88.77,92.85,57.71,91.51,9.02,53.24,65.32,B
S5413,CS,67.56,94.22,49.06,50.28,62.6,2.27,86,59.66,C
S5414,Business,,41.78,44.9,66.84,62.21,0.5,99.48,61.3,A
S5415,Business,54.66,48.42,57.68,74.55,83.79,7.31,78.3,83.34,C
S5416,Engineering,66.71,45.09,99.2,85.25,54.85,6.84,63.18,76.12,F
S5417,Engineering,67.55,55.79,41.29,89.06,68.01,6,68.65,79.95,C
S5418,Business,52.58,66.51,80.37,83.18,64.77,5.02,82.43,51.03,F
S5419,CS,55.95,78.52,76.51,81.33,92.37,9.7,85.07,69.55,D
S5420,CS,,70.05,78.79,83.29,75.73,1.2,94.32,65.51,A
S5421,Mathematics,,94.19,53.1,63.58,82.32,5.1,95.44,93.19,F
S5422,Business,53.17,96.39,53.6,,56.45,5.64,93.06,88.81,F
S5423,Business,64.94,49.81,65.84,80.82,96.45,0.22,82.42,71.48,A
S5424,CS,50.51,91.17,45.75,53.28,66.12,4.12,72.49,81.53,F
S5425,CS,84.78,68.9,44.48,,85.34,7.83,83.97,52.38,C
S5426,CS,81.02,67.2,45.3,70.32,97.73,4.71,83.33,81.86,F
S5427,CS,82.25,87.1,74.38,76.67,75.43,8.75,60.9,54.86,F
S5428,Business,68.72,45.59,63.86,74.32,75.38,6.45,75.38,85.7,F
S5429,CS,60.41,92.95,57.62,85.91,55.86,7.66,60.41,78.69,A
S5430,Business,86.02,80.25,58.95,73.67,69.51,8.04,94.96,65.02,A
S5431,CS,,92.52,52.44,,92.62,6.9,66.16,68.54,C
S5432,CS,56.93,99.67,64.69,69.02,56.76,7.49,90.27,54.5,F
S5433,Mathematics,74.34,71.08,52.18,76.27,95.88,6.95,68.86,66.14,C
S5434,CS,62.44,45.6,81.88,50.16,83.37,5.5,88.19,98.34,F
S5435,CS,,49.99,47.44,65.52,71.05,5.67,61.05,74.31,C
S5436,CS,86.72,59.42,96.89,,77.32,1.9,88.19,73.71,A
S5437,CS,76.9,46.21,45.39,66.68,57.52,8.27,58.98,81.46,D
S5438,Engineering,60.81,88.92,96.61,62.66,60.87,3.12,74.54,74.22,A
S5439,CS,65.5,57.81,90,77.18,64.32,5.36,55.68,67.78,F
S5440,Engineering,98.33,98.55,80.84,,69.24,2.5,76.39,56.98,A
S5441,Business,92.43,82.16,94.74,76.58,95.78,6.96,91.04,81.52,A
S5442,Engineering,94,50.41,48.35,65.18,68.38,9.75,87.78,87.45,A
S5443,CS,73,68.56,50.58,69.16,76.19,8.02,52.54,96.16,D
S5444,Engineering,81.19,68.01,55.13,89.57,58.1,6.19,74.61,50.15,C
S5445,CS,68.84,69.55,54.69,,86.8,5.68,92.61,53.33,F
S5446,Engineering,53.89,72.14,58.65,72.31,78.01,4.9,82.51,94.97,F
S5447,Engineering,70.05,41.87,74.54,78.88,72,2.05,52.96,81.56,C
S5448,CS,79.7,81.18,41.69,88.34,97.36,3.48,66.28,97.9,B
S5449,Business,64.36,69.23,62.94,87.29,94.53,4.06,77.83,71.54,B
S5450,Mathematics,92.4,87.46,54.78,59.27,82.98,9.45,58.63,70.83,B
S5451,Business,57.56,88.92,76.4,,96.09,4.26,84.1,67.21,C
S5452,CS,68.36,53.83,99.11,67.41,78.24,5.86,81.74,57.14,C
S5453,Engineering,56.25,42.91,71.06,59.38,91.35,9.22,60.12,68.93,C
S5454,Mathematics,70.24,82.19,65.54,50.61,70.47,5.18,77.52,50.73,C
S5455,CS,51.98,98.67,62.09,58.7,54.34,2.51,90.59,75.47,C
S5456,Business,63.63,66.8,87.1,90.41,99.71,3.81,68.74,92.36,B
S5457,CS,70.04,55.58,44.32,77.3,58.28,3.76,62.35,66.06,D
S5458,CS,,49.4,97.59,67.08,62.58,7.15,85.06,54.73,C
S5459,Business,77.18,57.25,65.08,80.42,58.16,2.96,53.54,98.69,B
S5460,Business,63.75,59.68,58.82,,66.87,7.3,91.63,56.45,A
S5461,Business,76.15,65.43,98.44,67.72,64.46,8.89,97.17,76.43,B
S5462,Mathematics,75.45,79.32,96.15,73.3,80.06,3.36,98.24,90.46,F
S5463,CS,65.81,56.39,78.52,53.21,99.82,1.35,71.63,62.62,C
S5464,CS,91.51,43.06,41.11,79.85,52.63,6.39,81.16,92.07,B
S5465,Mathematics,77.28,62.4,84.91,67.82,88.92,3.61,92.87,77.85,B
S5466,CS,66.61,91.34,60.13,71.68,56.4,5.34,61.17,66.6,B
S5467,Engineering,97.37,69.9,63.3,71.13,50.99,6.34,51.39,93.28,A
S5468,Engineering,92.26,97.89,49.52,81.62,81.93,4.08,69.23,81.1,A
S5469,CS,99.13,70.22,71.41,78.62,93.67,9.25,94.22,80.77,A
S5470,CS,84.61,56.55,84.67,71.11,58.81,4,75.25,75.2,B
S5471,Engineering,68.91,51.6,56.38,50.85,67.08,3.07,76.51,63.74,D
S5472,Business,64.04,81.67,96.32,81.05,58.44,8.86,84.57,65.24,C
